revision	user	date	chromosome	systematic_id	primary_name	feature_type	qualifier_type	added_or_removed	value
7957	kmr44	2022-01-12	I	SPNCRNA.1026	fus1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1027		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1027		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1028	SPAC4F10.05c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1028	SPAC4F10.05c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1029	mug126-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1029	mug126-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1030	btf3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1030	btf3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1031	wsp1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1031	wsp1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1032		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1032		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1033	SPAC19B12.01-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1033	SPAC19B12.01-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1034		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1034		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1035		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1035		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1036	wis2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1036	wis2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1037	SPAC1B3.04c-antisense-2	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1037	SPAC1B3.04c-antisense-2	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1039		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1039		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1040	SPAC1952.08c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1040	SPAC1952.08c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1041	ure2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1041	ure2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1042	SPAC890.05-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1042	SPAC890.05-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1043	gmh3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1043	gmh3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1044	mcp3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1044	mcp3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1045	mug95-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1045	mug95-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1046		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1046		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1047	SPAC29A4.14c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1047	SPAC29A4.14c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1048		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1048		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1049	rrn5-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1049	rrn5-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1050	SPAC29A4.06c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1050	SPAC29A4.06c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1051	cbf5-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1051	cbf5-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1052		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1052		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1053		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1053		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1054		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1054		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1055		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1055		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1056	mug106-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1056	mug106-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1057		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1057		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1058		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1058		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1059		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1059		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1060	ctf8-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1060	ctf8-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1061	SPAC14C4.01c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1061	SPAC14C4.01c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1062		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1062		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1063		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1063		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1064		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1064		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1065		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1065		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1066	SPAC2H10.02c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1066	SPAC2H10.02c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1067	map1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1067	map1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1068		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1068		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1069		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1069		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1070	ofd2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1070	ofd2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1071		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1071		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1072	SPAP8A3.07c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1072	SPAP8A3.07c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1073		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1073		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1074	SPAP8A3.13c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1074	SPAP8A3.13c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1075	gem6-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1075	gem6-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1076	sum1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1076	sum1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1077	SPAC4D7.06c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1077	SPAC4D7.06c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1078	spt20-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1078	spt20-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1079	rad2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1079	rad2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1080		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1080		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1081	SPAC29B12.05c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1081	SPAC29B12.05c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1082	sec16-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1082	sec16-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1083		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1083		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1084		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1084		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1085	SPAC1039.07c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1085	SPAC1039.07c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1086	SPAC1039.08-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1086	SPAC1039.08-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1087	gto1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1087	gto1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1088		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1088		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1089		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1089		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1090	atd2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1090	atd2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1091	put4-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1091	put4-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1092		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1092		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.1093	SPAC869.09-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.1093	SPAC869.09-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.12	prl12	ncRNA	db_xref	added	('PMID:29914874', 'PMID:12597277', 'EMBL:AB084824')
7957	kmr44	2022-01-12	I	SPNCRNA.12	prl12	ncRNA	db_xref	removed	('PMID:12597277', 'EMBL:AB084824')
7957	kmr44	2022-01-12	I	SPNCRNA.124		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.124		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.13	prl13	ncRNA	db_xref	added	('PMID:29914874', 'PMID:12597277', 'EMBL:AB084825')
7957	kmr44	2022-01-12	I	SPNCRNA.13	prl13	ncRNA	db_xref	removed	('PMID:12597277', 'EMBL:AB084825')
7957	kmr44	2022-01-12	I	SPNCRNA.130	omt3	ncRNA	db_xref	added	('PMID:29914874', 'PMID:12786945', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.130	omt3	ncRNA	db_xref	removed	('PMID:12786945', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.136		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.136		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.137		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.137		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.138		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.138		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.14	prl14	ncRNA	db_xref	added	('PMID:29914874', 'PMID:12597277', 'EMBL:AB084826')
7957	kmr44	2022-01-12	I	SPNCRNA.14	prl14	ncRNA	db_xref	removed	('PMID:12597277', 'EMBL:AB084826')
7957	kmr44	2022-01-12	I	SPNCRNA.141		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.141		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.142		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.142		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.143		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.143		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.144		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.144		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.147		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.147		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.148		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.148		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.154		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.154		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.155		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.155		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.156		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.156		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.158		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.158		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.159		ncRNA	db_xref	added	('PMID:29914874',)
7957	kmr44	2022-01-12	I	SPNCRNA.160		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.160		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.163		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.163		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.164		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.164		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.166		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.166		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.168		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.168		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.169		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.169		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.171		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.171		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.173		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.173		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.174		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.174		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.175		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.175		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.177		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.177		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.178		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.178		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.181		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.181		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.182		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.182		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.184		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.184		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.185		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.185		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.186		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.186		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.187		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.187		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.188		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.188		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.189		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.189		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.19	prl19	ncRNA	db_xref	added	('PMID:29914874', 'PMID:12597277', 'EMBL:AB084831')
7957	kmr44	2022-01-12	I	SPNCRNA.19	prl19	ncRNA	db_xref	removed	('PMID:12597277', 'EMBL:AB084831')
7957	kmr44	2022-01-12	I	SPNCRNA.190		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.190		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.192		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.192		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.194		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.194		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.195		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.195		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.197		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.197		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.198		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.198		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	I	SPNCRNA.199		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	I	SPNCRNA.199		ncRNA	db_xref	removed	('PMID:18488015',)
