	revision	user	date	chromosome	systematic_id	primary_name	feature_type	value_x	value_y	added_or_removed
689	20110324	-	2011-03-24	II	SPBP35G2.08c	air1	CDS	complement(join(979529..980152,980208..980309,980359..980580))	('PMID:xxxxxxxx',)	added
690	20110324	-	2011-03-24	II	SPBP35G2.08c	air1	CDS	complement(join(979529..980152,980208..980309,980359..980580))	('PMID:18641648', 'PMID:20118936')	removed
691	20110324	-	2011-03-24	II	SPBP35G2.08c	air1	CDS	complement(join(979529..980152,980208..980309,980359..980580))	('PMID:xxxxxxxx',)	added
692	20110324	-	2011-03-24	II	SPBP35G2.14		CDS	992872..996069	('PMID:18641648', 'PMID:20118936')	removed
693	20110324	-	2011-03-24	II	SPBP35G2.14		CDS	992872..996069	('PMID:xxxxxxxx',)	added
694	20110324	-	2011-03-24	II	SPBP8B7.05c		CDS	complement(3641216..3642202)	('PMID:xxxxxxxx',)	added
695	20110324	-	2011-03-24	II	SPBP8B7.05c		CDS	complement(3641216..3642202)	('PMID:18641648', 'PMID:20118936')	removed
696	20110324	-	2011-03-24	II	SPBP8B7.05c		CDS	complement(3641216..3642202)	('PMID:xxxxxxxx',)	added
697	20110324	-	2011-03-24	II	SPBP8B7.10c		CDS	complement(join(3650627..3651029,3651174..3651716,3651783..3651820))	('PMID:18641648', 'PMID:20118936')	removed
698	20110324	-	2011-03-24	II	SPBP8B7.10c		CDS	complement(join(3650627..3651029,3651174..3651716,3651783..3651820))	('PMID:xxxxxxxx',)	added
699	20110324	-	2011-03-24	II	SPBPB2B2.05		CDS	4466754..4467515	('PMID:18641648', 'PMID:20118936')	removed
700	20110324	-	2011-03-24	II	SPBPB2B2.05		CDS	4466754..4467515	('PMID:xxxxxxxx',)	added
701	20110324	-	2011-03-24	II	SPBPB2B2.05		CDS	4466754..4467515	('PMID:18641648', 'PMID:20118936')	removed
702	20110324	-	2011-03-24	II	SPBPB2B2.05		CDS	4466754..4467515	('PMID:xxxxxxxx',)	added
703	20110324	-	2011-03-24	III	SPCC1183.01	sec15	CDS	join(591852..591884,591925..592086,592134..592253,592353..592791,592832..594290,594342..594435)	('PMID:18641648', 'PMID:20118936')	removed
704	20110324	-	2011-03-24	III	SPCC1183.01	sec15	CDS	join(591852..591884,591925..592086,592134..592253,592353..592791,592832..594290,594342..594435)	('PMID:xxxxxxxx',)	added
705	20110324	-	2011-03-24	III	SPCC1183.01	sec15	CDS	join(591852..591884,591925..592086,592134..592253,592353..592791,592832..594290,594342..594435)	('PMID:18641648', 'PMID:20118936')	removed
706	20110324	-	2011-03-24	III	SPCC1183.01	sec15	CDS	join(591852..591884,591925..592086,592134..592253,592353..592791,592832..594290,594342..594435)	('PMID:xxxxxxxx',)	added
707	20110324	-	2011-03-24	III	SPCC1183.05c	lig4	CDS	complement(join(599520..599601,599654..600061,600101..600209,600247..600378,600416..600679,600728..601885,601940..602025,602065..602161,602227..602326,602367..602429,602517..602527,602572..602803))	('PMID:18641648', 'PMID:20118936')	removed
708	20110324	-	2011-03-24	III	SPCC1183.05c	lig4	CDS	complement(join(599520..599601,599654..600061,600101..600209,600247..600378,600416..600679,600728..601885,601940..602025,602065..602161,602227..602326,602367..602429,602517..602527,602572..602803))	('PMID:xxxxxxxx',)	added
709	20110324	-	2011-03-24	III	SPCC1183.09c	pmp31	CDS	complement(join(613283..613305,613356..613564,613628..613725))	('PMID:18641648', 'PMID:20118936')	removed
710	20110324	-	2011-03-24	III	SPCC1183.09c	pmp31	CDS	complement(join(613283..613305,613356..613564,613628..613725))	('PMID:xxxxxxxx',)	added
711	20110324	-	2011-03-24	III	SPCC1183.09c	pmp31	CDS	complement(join(613283..613305,613356..613564,613628..613725))	('PMID:18641648', 'PMID:20118936')	removed
712	20110324	-	2011-03-24	III	SPCC1183.09c	pmp31	CDS	complement(join(613283..613305,613356..613564,613628..613725))	('PMID:xxxxxxxx',)	added
713	20110324	-	2011-03-24	III	SPCC1235.03		CDS	join(179039..179065,179105..180586)	('PMID:18641648', 'PMID:20118936')	removed
714	20110324	-	2011-03-24	III	SPCC1235.03		CDS	join(179039..179065,179105..180586)	('PMID:xxxxxxxx',)	added
715	20110324	-	2011-03-24	III	SPCC1235.10c	sec6	CDS	complement(join(196809..198830,198905..198970,199029..199133,199196..199223,199279..199316))	('PMID:18641648', 'PMID:20118936')	removed
716	20110324	-	2011-03-24	III	SPCC1235.10c	sec6	CDS	complement(join(196809..198830,198905..198970,199029..199133,199196..199223,199279..199316))	('PMID:xxxxxxxx',)	added
717	20110324	-	2011-03-24	III	SPCC1235.10c	sec6	CDS	complement(join(196809..198830,198905..198970,199029..199133,199196..199223,199279..199316))	('PMID:18641648', 'PMID:20118936')	removed
718	20110324	-	2011-03-24	III	SPCC1235.10c	sec6	CDS	complement(join(196809..198830,198905..198970,199029..199133,199196..199223,199279..199316))	('PMID:xxxxxxxx',)	added
719	20110324	-	2011-03-24	III	SPCC1259.12c		CDS	complement(join(1056598..1056737,1056787..1057191,1057239..1057880,1057925..1058213))	('PMID:18641648', 'PMID:20118936')	removed
720	20110324	-	2011-03-24	III	SPCC1259.12c		CDS	complement(join(1056598..1056737,1056787..1057191,1057239..1057880,1057925..1058213))	('PMID:xxxxxxxx',)	added
721	20110324	-	2011-03-24	III	SPCC126.09		CDS	join(2131761..2131780,2132309..2133458)	('PMID:18641648', 'PMID:20118936')	removed
722	20110324	-	2011-03-24	III	SPCC126.09		CDS	join(2131761..2131780,2132309..2133458)	('PMID:xxxxxxxx',)	added
723	20110324	-	2011-03-24	III	SPCC126.09		CDS	join(2131761..2131780,2132309..2133458)	('PMID:18641648', 'PMID:20118936')	removed
724	20110324	-	2011-03-24	III	SPCC126.09		CDS	join(2131761..2131780,2132309..2133458)	('PMID:xxxxxxxx',)	added
725	20110324	-	2011-03-24	III	SPCC126.15c	sec65	CDS	complement(join(2142679..2143055,2143109..2143373))	('PMID:18641648', 'PMID:20118936')	removed
726	20110324	-	2011-03-24	III	SPCC126.15c	sec65	CDS	complement(join(2142679..2143055,2143109..2143373))	('PMID:xxxxxxxx',)	added
727	20110324	-	2011-03-24	III	SPCC1442.12	pps1	CDS	join(1789596..1789717,1789805..1790036,1790320..1790683,1790767..1790771)	('PMID:18641648', 'PMID:20118936')	removed
728	20110324	-	2011-03-24	III	SPCC1442.12	pps1	CDS	join(1789596..1789717,1789805..1790036,1790320..1790683,1790767..1790771)	('PMID:xxxxxxxx',)	added
729	20110324	-	2011-03-24	III	SPCC1442.12	pps1	CDS	join(1789596..1789717,1789805..1790036,1790320..1790683,1790767..1790771)	('PMID:18641648', 'PMID:20118936')	removed
730	20110324	-	2011-03-24	III	SPCC1442.12	pps1	CDS	join(1789596..1789717,1789805..1790036,1790320..1790683,1790767..1790771)	('PMID:xxxxxxxx',)	added
731	20110324	-	2011-03-24	III	SPCC1450.15		CDS	join(1761207..1761248,1761635..1763077)	('PMID:18641648', 'PMID:20118936')	removed
732	20110324	-	2011-03-24	III	SPCC1450.15		CDS	join(1761207..1761248,1761635..1763077)	('PMID:xxxxxxxx',)	added
733	20110324	-	2011-03-24	III	SPCC1450.15		CDS	join(1761207..1761248,1761635..1763077)	('PMID:18641648', 'PMID:20118936')	removed
734	20110324	-	2011-03-24	III	SPCC1450.15		CDS	join(1761207..1761248,1761635..1763077)	('PMID:xxxxxxxx',)	added
735	20110324	-	2011-03-24	III	SPCC1450.16c		CDS	complement(join(1763350..1763471,1763523..1765038))	('PMID:18641648', 'PMID:20118936')	removed
736	20110324	-	2011-03-24	III	SPCC1450.16c		CDS	complement(join(1763350..1763471,1763523..1765038))	('PMID:xxxxxxxx',)	added
737	20110324	-	2011-03-24	III	SPCC1450.16c		CDS	complement(join(1763350..1763471,1763523..1765038))	('PMID:18641648', 'PMID:20118936')	removed
738	20110324	-	2011-03-24	III	SPCC1450.16c		CDS	complement(join(1763350..1763471,1763523..1765038))	('PMID:xxxxxxxx',)	added
739	20110324	-	2011-03-24	III	SPCC162.05	coq3	CDS	complement(1578220..1579044)	('PMID:18641648', 'PMID:20118936')	removed
740	20110324	-	2011-03-24	III	SPCC162.05	coq3	CDS	complement(1578220..1579044)	('PMID:xxxxxxxx',)	added
741	20110324	-	2011-03-24	III	SPCC162.05	coq3	CDS	complement(1578220..1579044)	('PMID:18641648', 'PMID:20118936')	removed
742	20110324	-	2011-03-24	III	SPCC162.05	coq3	CDS	complement(1578220..1579044)	('PMID:xxxxxxxx',)	added
743	20110324	-	2011-03-24	III	SPCC1620.12c		CDS	complement(join(2167799..2169715,2169781..2169786))	('PMID:18641648', 'PMID:20118936')	removed
744	20110324	-	2011-03-24	III	SPCC1620.12c		CDS	complement(join(2167799..2169715,2169781..2169786))	('PMID:xxxxxxxx',)	added
745	20110324	-	2011-03-24	III	SPCC1620.12c		CDS	complement(join(2167799..2169715,2169781..2169786))	('PMID:18641648', 'PMID:20118936')	removed
746	20110324	-	2011-03-24	III	SPCC1620.12c		CDS	complement(join(2167799..2169715,2169781..2169786))	('PMID:xxxxxxxx',)	added
747	20110324	-	2011-03-24	III	SPCC16C4.15	rml2	CDS	join(695922..696083,696157..697083)	('PMID:xxxxxxxx',)	added
748	20110324	-	2011-03-24	III	SPCC1739.03	hrr1	CDS	join(2029655..2031992,2032034..2032495,2032538..2032690,2032739..2032785)	('PMID:18641648', 'PMID:20118936')	removed
749	20110324	-	2011-03-24	III	SPCC1739.03	hrr1	CDS	join(2029655..2031992,2032034..2032495,2032538..2032690,2032739..2032785)	('PMID:xxxxxxxx',)	added
750	20110324	-	2011-03-24	III	SPCC1739.03	hrr1	CDS	join(2029655..2031992,2032034..2032495,2032538..2032690,2032739..2032785)	('PMID:18641648', 'PMID:20118936')	removed
751	20110324	-	2011-03-24	III	SPCC1739.03	hrr1	CDS	join(2029655..2031992,2032034..2032495,2032538..2032690,2032739..2032785)	('PMID:xxxxxxxx',)	added
752	20110324	-	2011-03-24	III	SPCC1739.04c		CDS	complement(join(2033032..2033307,2033350..2033545,2033597..2033874,2033932..2034006))	('PMID:18641648', 'PMID:20118936')	removed
753	20110324	-	2011-03-24	III	SPCC1739.04c		CDS	complement(join(2033032..2033307,2033350..2033545,2033597..2033874,2033932..2034006))	('PMID:xxxxxxxx',)	added
754	20110324	-	2011-03-24	III	SPCC1739.04c		CDS	complement(join(2033032..2033307,2033350..2033545,2033597..2033874,2033932..2034006))	('PMID:18641648', 'PMID:20118936')	removed
755	20110324	-	2011-03-24	III	SPCC1739.04c		CDS	complement(join(2033032..2033307,2033350..2033545,2033597..2033874,2033932..2034006))	('PMID:xxxxxxxx',)	added
756	20110324	-	2011-03-24	III	SPCC1795.08c	vid21	CDS	join(981120..981128,981211..981491,981549..984243)	('PMID:18641648', 'PMID:20118936')	removed
757	20110324	-	2011-03-24	III	SPCC1795.08c	vid21	CDS	join(981120..981128,981211..981491,981549..984243)	('PMID:xxxxxxxx',)	added
758	20110324	-	2011-03-24	III	SPCC1795.08c	vid21	CDS	join(981120..981128,981211..981491,981549..984243)	('PMID:18641648', 'PMID:20118936')	removed
759	20110324	-	2011-03-24	III	SPCC1795.08c	vid21	CDS	join(981120..981128,981211..981491,981549..984243)	('PMID:xxxxxxxx',)	added
760	20110324	-	2011-03-24	III	SPCC18.06c	caf1	CDS	complement(1965839..1966846)	('PMID:18641648', 'PMID:20118936')	removed
761	20110324	-	2011-03-24	III	SPCC18.06c	caf1	CDS	complement(1965839..1966846)	('PMID:xxxxxxxx',)	added
762	20110324	-	2011-03-24	III	SPCC18.06c	caf1	CDS	complement(1965839..1966846)	('PMID:18641648', 'PMID:20118936')	removed
763	20110324	-	2011-03-24	III	SPCC18.06c	caf1	CDS	complement(1965839..1966846)	('PMID:xxxxxxxx',)	added
764	20110324	-	2011-03-24	III	SPCC18.15		CDS	join(1983372..1983547,1983594..1983641,1984126..1984882)	('PMID:18641648', 'PMID:20118936')	removed
765	20110324	-	2011-03-24	III	SPCC18.15		CDS	join(1983372..1983547,1983594..1983641,1984126..1984882)	('PMID:xxxxxxxx',)	added
766	20110324	-	2011-03-24	III	SPCC18.15		CDS	join(1983372..1983547,1983594..1983641,1984126..1984882)	('PMID:18641648', 'PMID:20118936')	removed
767	20110324	-	2011-03-24	III	SPCC18.15		CDS	join(1983372..1983547,1983594..1983641,1984126..1984882)	('PMID:xxxxxxxx',)	added
768	20110324	-	2011-03-24	III	SPCC1884.02	nic1	CDS	43845..45071	('PMID:18641648', 'PMID:20118936')	removed
769	20110324	-	2011-03-24	III	SPCC1884.02	nic1	CDS	43845..45071	('PMID:xxxxxxxx',)	added
770	20110324	-	2011-03-24	III	SPCC18B5.07c	nup61	CDS	complement(join(731472..732703,732752..733050,733103..733221))	('PMID:18641648', 'PMID:20118936')	removed
771	20110324	-	2011-03-24	III	SPCC18B5.07c	nup61	CDS	complement(join(731472..732703,732752..733050,733103..733221))	('PMID:xxxxxxxx',)	added
772	20110324	-	2011-03-24	III	SPCC18B5.07c	nup61	CDS	complement(join(731472..732703,732752..733050,733103..733221))	('PMID:18641648', 'PMID:20118936')	removed
773	20110324	-	2011-03-24	III	SPCC18B5.07c	nup61	CDS	complement(join(731472..732703,732752..733050,733103..733221))	('PMID:xxxxxxxx',)	added
774	20110324	-	2011-03-24	III	SPCC1919.14c	bdp1	CDS	complement(join(2237547..2237788,2237833..2237980,2238019..2238668,2238719..2239210,2239256..2239286))	('PMID:18641648', 'PMID:20118936')	removed
775	20110324	-	2011-03-24	III	SPCC1919.14c	bdp1	CDS	complement(join(2237547..2237788,2237833..2237980,2238019..2238668,2238719..2239210,2239256..2239286))	('PMID:xxxxxxxx',)	added
776	20110324	-	2011-03-24	III	SPCC23B6.01c		CDS	complement(join(1264730..1266005,1266340..1266417,1266512..1266543,1266671..1266717,1266821..1266827))	('PMID:18641648', 'PMID:20118936')	removed
777	20110324	-	2011-03-24	III	SPCC23B6.01c		CDS	complement(join(1264730..1266005,1266340..1266417,1266512..1266543,1266671..1266717,1266821..1266827))	('PMID:xxxxxxxx',)	added
778	20110324	-	2011-03-24	III	SPCC23B6.01c		CDS	complement(join(1264730..1266005,1266340..1266417,1266512..1266543,1266671..1266717,1266821..1266827))	('PMID:18641648', 'PMID:20118936')	removed
779	20110324	-	2011-03-24	III	SPCC23B6.01c		CDS	complement(join(1264730..1266005,1266340..1266417,1266512..1266543,1266671..1266717,1266821..1266827))	('PMID:xxxxxxxx',)	added
780	20110324	-	2011-03-24	III	SPCC23B6.02c		CDS	complement(join(1268158..1268172,1268244..1268564))	('PMID:18641648', 'PMID:20118936')	removed
781	20110324	-	2011-03-24	III	SPCC23B6.02c		CDS	complement(join(1268158..1268172,1268244..1268564))	('PMID:xxxxxxxx',)	added
782	20110324	-	2011-03-24	III	SPCC24B10.16c		CDS	complement(929755..930129)	('PMID:18641648', 'PMID:20118936')	removed
783	20110324	-	2011-03-24	III	SPCC24B10.16c		CDS	complement(929755..930129)	('PMID:xxxxxxxx',)	added
784	20110324	-	2011-03-24	III	SPCC24B10.16c		CDS	complement(929755..930129)	('PMID:18641648', 'PMID:20118936')	removed
785	20110324	-	2011-03-24	III	SPCC24B10.16c		CDS	complement(929755..930129)	('PMID:xxxxxxxx',)	added
786	20110324	-	2011-03-24	III	SPCC24B10.19c		CDS	complement(join(932963..934284,934764..934923))	('PMID:18641648', 'PMID:20118936')	removed
787	20110324	-	2011-03-24	III	SPCC24B10.19c		CDS	complement(join(932963..934284,934764..934923))	('PMID:xxxxxxxx',)	added
788	20110324	-	2011-03-24	III	SPCC338.10c	cox5	CDS	1357866..1358426	('PMID:18641648', 'PMID:20118936')	removed
789	20110324	-	2011-03-24	III	SPCC338.10c	cox5	CDS	1357866..1358426	('PMID:xxxxxxxx',)	added
790	20110324	-	2011-03-24	III	SPCC338.10c	cox5	CDS	1357866..1358426	('PMID:18641648', 'PMID:20118936')	removed
791	20110324	-	2011-03-24	III	SPCC338.10c	cox5	CDS	1357866..1358426	('PMID:xxxxxxxx',)	added
792	20110324	-	2011-03-24	III	SPCC550.14	vgl1	CDS	1217142..1221017	('PMID:18641648', 'PMID:20118936')	removed
793	20110324	-	2011-03-24	III	SPCC550.14	vgl1	CDS	1217142..1221017	('PMID:xxxxxxxx',)	added
794	20110324	-	2011-03-24	III	SPCC550.14	vgl1	CDS	1217142..1221017	('PMID:18641648', 'PMID:20118936')	removed
795	20110324	-	2011-03-24	III	SPCC550.14	vgl1	CDS	1217142..1221017	('PMID:xxxxxxxx',)	added
796	20110324	-	2011-03-24	III	SPCC553.11c		CDS	join(281902..281936,281981..281986,282056..282137,282204..282410)	('PMID:18641648', 'PMID:20118936')	removed
797	20110324	-	2011-03-24	III	SPCC553.11c		CDS	join(281902..281936,281981..281986,282056..282137,282204..282410)	('PMID:xxxxxxxx',)	added
798	20110324	-	2011-03-24	III	SPCC553.11c		CDS	join(281902..281936,281981..281986,282056..282137,282204..282410)	('PMID:18641648', 'PMID:20118936')	removed
799	20110324	-	2011-03-24	III	SPCC553.11c		CDS	join(281902..281936,281981..281986,282056..282137,282204..282410)	('PMID:xxxxxxxx',)	added
800	20110324	-	2011-03-24	III	SPCC569.03		CDS	complement(join(2430334..2430776,2430840..2431524))	('PMID:18641648', 'PMID:20118936')	removed
801	20110324	-	2011-03-24	III	SPCC569.03		CDS	complement(join(2430334..2430776,2430840..2431524))	('PMID:xxxxxxxx',)	added
802	20110324	-	2011-03-24	III	SPCC584.14	mug160	CDS	1518916..1520220	('PMID:18641648', 'PMID:20118936')	removed
803	20110324	-	2011-03-24	III	SPCC584.14	mug160	CDS	1518916..1520220	('PMID:xxxxxxxx',)	added
804	20110324	-	2011-03-24	III	SPCC584.14	mug160	CDS	1518916..1520220	('PMID:18641648', 'PMID:20118936')	removed
805	20110324	-	2011-03-24	III	SPCC584.14	mug160	CDS	1518916..1520220	('PMID:xxxxxxxx',)	added
806	20110324	-	2011-03-24	III	SPCC613.08		CDS	join(93146..93230,93285..93496,93618..94169)	('PMID:18641648', 'PMID:20118936')	removed
807	20110324	-	2011-03-24	III	SPCC613.08		CDS	join(93146..93230,93285..93496,93618..94169)	('PMID:xxxxxxxx',)	added
808	20110324	-	2011-03-24	III	SPCC63.03		CDS	join(837605..837658,837720..838933,838984..839404,839462..839591,839638..839657)	('PMID:18641648', 'PMID:20118936')	removed
809	20110324	-	2011-03-24	III	SPCC63.03		CDS	join(837605..837658,837720..838933,838984..839404,839462..839591,839638..839657)	('PMID:xxxxxxxx',)	added
810	20110324	-	2011-03-24	III	SPCC63.10c	sec59	CDS	complement(join(854651..855926,855984..856222))	('PMID:18641648', 'PMID:20118936')	removed
811	20110324	-	2011-03-24	III	SPCC63.10c	sec59	CDS	complement(join(854651..855926,855984..856222))	('PMID:xxxxxxxx',)	added
812	20110324	-	2011-03-24	III	SPCC63.10c	sec59	CDS	complement(join(854651..855926,855984..856222))	('PMID:18641648', 'PMID:20118936')	removed
813	20110324	-	2011-03-24	III	SPCC63.10c	sec59	CDS	complement(join(854651..855926,855984..856222))	('PMID:xxxxxxxx',)	added
814	20110324	-	2011-03-24	III	SPCC645.02	gep4	CDS	join(1229724..1230275,1230330..1230407)	('PMID:18641648', 'PMID:20118936')	removed
815	20110324	-	2011-03-24	III	SPCC645.02	gep4	CDS	join(1229724..1230275,1230330..1230407)	('PMID:xxxxxxxx',)	added
816	20110324	-	2011-03-24	III	SPCC645.02	gep4	CDS	join(1229724..1230275,1230330..1230407)	('PMID:xxxxxxxx',)	added
817	20110324	-	2011-03-24	III	SPCC663.02	wtf14	CDS	join(1630438..1630567,1630639..1630863,1630913..1631164,1631205..1631267,1631331..1631350)	('PMID:18641648', 'PMID:20118936')	removed
818	20110324	-	2011-03-24	III	SPCC663.02	wtf14	CDS	join(1630438..1630567,1630639..1630863,1630913..1631164,1631205..1631267,1631331..1631350)	('PMID:xxxxxxxx',)	added
819	20110324	-	2011-03-24	III	SPCC663.02	wtf14	CDS	join(1630438..1630567,1630639..1630863,1630913..1631164,1631205..1631267,1631331..1631350)	('PMID:18488015',)	removed
820	20110324	-	2011-03-24	III	SPCC663.02	wtf14	CDS	join(1630438..1630567,1630639..1630863,1630913..1631164,1631205..1631267,1631331..1631350)	('PMID:xxxxxxxx',)	added
821	20110324	-	2011-03-24	III	SPCC663.15c		CDS	complement(join(1660282..1662248,1662493..1662562))	('PMID:18641648', 'PMID:20118936')	removed
822	20110324	-	2011-03-24	III	SPCC663.15c		CDS	complement(join(1660282..1662248,1662493..1662562))	('PMID:xxxxxxxx',)	added
823	20110324	-	2011-03-24	III	SPCC663.17	wtf15	CDS	join(1632825..1632963,1633169..1633426,1633474..1633710,1633750..1633806,1633866..1633942)	('PMID:18488015',)	removed
824	20110324	-	2011-03-24	III	SPCC663.17	wtf15	CDS	join(1632825..1632963,1633169..1633426,1633474..1633710,1633750..1633806,1633866..1633942)	('PMID:xxxxxxxx',)	added
825	20110324	-	2011-03-24	III	SPCC757.04		CDS	join(50527..50552,50602..50626,50678..52537)	('PMID:18641648', 'PMID:20118936')	removed
826	20110324	-	2011-03-24	III	SPCC757.04		CDS	join(50527..50552,50602..50626,50678..52537)	('PMID:xxxxxxxx',)	added
827	20110324	-	2011-03-24	III	SPCC757.10	vph2	CDS	join(68531..68953,69017..69235)	('PMID:18641648', 'PMID:20118936')	removed
828	20110324	-	2011-03-24	III	SPCC757.10	vph2	CDS	join(68531..68953,69017..69235)	('PMID:xxxxxxxx',)	added
829	20110324	-	2011-03-24	III	SPCC757.10	vph2	CDS	join(68531..68953,69017..69235)	('PMID:18641648', 'PMID:20118936')	removed
830	20110324	-	2011-03-24	III	SPCC757.10	vph2	CDS	join(68531..68953,69017..69235)	('PMID:xxxxxxxx',)	added
831	20110324	-	2011-03-24	III	SPCC777.13	vps35	CDS	join(1619556..1621163,1621204..1621317,1621361..1621710,1621765..1621822,1621870..1621944,1622032..1622337)	('PMID:xxxxxxxx',)	added
832	20110324	-	2011-03-24	III	SPCC790.03		CDS	join(2245960..2246125,2246172..2246448,2246603..2246915)	('PMID:18641648', 'PMID:20118936')	removed
833	20110324	-	2011-03-24	III	SPCC790.03		CDS	join(2245960..2246125,2246172..2246448,2246603..2246915)	('PMID:xxxxxxxx',)	added
834	20110324	-	2011-03-24	III	SPCC790.03		CDS	join(2245960..2246125,2246172..2246448,2246603..2246915)	('PMID:18641648', 'PMID:20118936')	removed
835	20110324	-	2011-03-24	III	SPCC790.03		CDS	join(2245960..2246125,2246172..2246448,2246603..2246915)	('PMID:xxxxxxxx',)	added
836	20110324	-	2011-03-24	III	SPCC970.01	rad16	CDS	complement(join(514906..515322,515363..515623,515669..515794,515837..516164,516204..516552,516602..516885,516936..517412,517459..517581,517635..517903))	('PMID:18641648', 'PMID:20118936')	removed
837	20110324	-	2011-03-24	III	SPCC970.01	rad16	CDS	complement(join(514906..515322,515363..515623,515669..515794,515837..516164,516204..516552,516602..516885,516936..517412,517459..517581,517635..517903))	('PMID:xxxxxxxx',)	added
838	20110324	-	2011-03-24	III	SPCPB16A4.02c		CDS	complement(join(944872..945632,945671..945746,945797..945859,946141..946260))	('PMID:18641648', 'PMID:20118936')	removed
839	20110324	-	2011-03-24	III	SPCPB16A4.02c		CDS	complement(join(944872..945632,945671..945746,945797..945859,946141..946260))	('PMID:xxxxxxxx',)	added
840	20110324	-	2011-03-24	III	SPCPB16A4.02c		CDS	complement(join(944872..945632,945671..945746,945797..945859,946141..946260))	('PMID:18641648', 'PMID:20118936')	removed
841	20110324	-	2011-03-24	III	SPCPB16A4.02c		CDS	complement(join(944872..945632,945671..945746,945797..945859,946141..946260))	('PMID:xxxxxxxx',)	added
842	20091023	-	2009-10-23	I	SPNCRNA.53	prl53	misc_RNA	complement(4008054..4009905)	('PMID:12597277', 'EMBL:AB084865')	removed
843	20091023	-	2009-10-23	I	SPNCRNA.53	prl53	misc_RNA	complement(4008054..4009905)	('PMID:12597277', 'EMBL:AB084865', 'EMBL:AB084875', 'EMBL:AB084861')	added
844	20090219	-	2009-02-19	I	SPAC1F8.07c		CDS	complement(join(101836..101872,101872..103544))	('SPD:45/45G12',)	added
845	20090219	-	2009-02-19	I	SPAC22F3.11c	snu23	CDS	join(682874..682994,682996..683109,683160..683446)	('SPD:06/06A12',)	added
846	20090219	-	2009-02-19	I	SPAC23H3.04		CDS	join(2499035..2499159,2499161..2499353,2499443..2499824,2499875..2500236)	('SPD:19/19C03',)	added
847	20090219	-	2009-02-19	II	SPBC13E7.01	cwf22	CDS	join(3037988..3040331,3040331..3040650)	('SPD:29/29B01',)	added
848	20090219	-	2009-02-19	II	SPBC14C8.09c		CDS	complement(join(2219430..2219937,2219937..2220322))	('SPD:03/03F09',)	added
849	20090219	-	2009-02-19	II	SPBC1A4.06c		CDS	complement(join(1987044..1987102,1987102..1987675,1987737..1988015,1988081..1988353))	('SPD:44/44B06',)	added
850	20090219	-	2009-02-19	II	SPBC23G7.06c		CDS	complement(join(2106448..2108181,2108181..2108786))	('SPD:28/28D07',)	added
851	20090219	-	2009-02-19	II	SPBC29A3.06		CDS	join(2048336..2049892,2049894..2049896)	('SPD:35/35A03',)	added
852	20090219	-	2009-02-19	II	SPBC29A3.06		CDS	join(2048336..2049892,2049894..2049896)	('EMBL:D89098',)	removed
853	20090219	-	2009-02-19	II	SPBC29A3.06		CDS	join(2048336..2049892,2049894..2049896)	('EMBL:D89098', 'SPD:35/35A03')	added
854	20090219	-	2009-02-19	III	SPCC1442.04c		CDS	complement(join(1773925..1774239,1774236..1775429))	('SPD:19/19F02',)	added
855	20080716	-	2008-07-16	I	SPAC25H1.10c	atp19	CDS	complement(join(2532904..2532928,2532991..2533127,2533170..2533214))	('PMID:xxxxtemp',)	removed
856	20080716	-	2008-07-16	I	SPAC25H1.10c	atp19	CDS	complement(join(2532904..2532928,2532991..2533127,2533170..2533214))	('PMID:18488015',)	added
857	20060626	-	2006-06-26	I	SPNCRNA.98	srp7	misc_RNA	4269466..4269964	('EMBL:X15220',)	removed
858	20060626	-	2006-06-26	I	SPNCRNA.98	srp7	misc_RNA	4269466..4269964	('EMBL:X15220', 'RFAM:RF00017')	added
859	20060517	-	2006-05-17	I	SPNCRNA.63	prl63	misc_RNA	complement(4009084..4009323)	('PMID:12597277', 'EMBL:AB084875', 'EMBL:AB084861')	removed
860	20060517	-	2006-05-17	I	SPNCRNA.63	prl63	misc_RNA	complement(4009084..4009323)	('PMID:12597277', 'EMBL:AB084875')	added
861	20060517	-	2006-05-17	I	SPNCRNA.98	srp7	misc_RNA	4269465..4269963	('EMBL:X15220', 'RFAM:RF00017')	removed
862	20060517	-	2006-05-17	I	SPNCRNA.98	srp7	misc_RNA	4269465..4269963	('EMBL:X15220',)	added
863	20060517	-	2006-05-17	I	SPSNRNA.02	snu2	snRNA	complement(960205..960670)	('EMBL:X55772', 'Rfam:RF00004')	removed
864	20060517	-	2006-05-17	I	SPSNRNA.02	snu2	snRNA	complement(960205..960670)	('EMBL:X55772',)	added
865	20060517	-	2006-05-17	I	SPSNRNA.03	snu3	snRNA	complement(988531..989166)	('RFAM:RF00012',)	removed
866	20060517	-	2006-05-17	II	SPSNORNA.25	snoZ30	snoRNA	2046073..2046372	('EMBL:AJ007736',)	removed
867	20060517	-	2006-05-17	II	SPSNRNA.01	snu1	snRNA	3021619..3022272	('RFAM:RF00003',)	removed
868	20060517	-	2006-05-17	II	SPSNRNA.04	snu4	snRNA	complement(467925..468723)	('RFAM:RF00015',)	removed
869	20060517	-	2006-05-17	II	SPSNRNA.05	snu5	snRNA	3238417..3238851	('RFAM:RF00020',)	removed
870	20060517	-	2006-05-17	II	SPSNRNA.07	snu32	snRNA	complement(3960568..3960974)	('EMBL:X56189', 'RFAM:RF00012')	removed
