revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
8650	kmr44	2023-01-12	I	SPAC11E3.02c		5'UTR	added	complement(5285700..5285828)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.02c		5'UTR	removed	complement(5285700..5285905)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.03		5'UTR	added	5286110..5286129	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.03		5'UTR	removed	5286053..5286129	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.04c		5'UTR	added	complement(5288082..5288094)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.04c		5'UTR	removed	complement(5288082..5288137)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.05		5'UTR	added	5288248..5288391	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.05		5'UTR	removed	5288245..5288391	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.06		5'UTR	added	5292705..5292794	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.06		5'UTR	removed	5292648..5292794	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.07		5'UTR	added	5294977..5295020	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.07		5'UTR	removed	5294961..5295020	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.08c		5'UTR	added	complement(5297734..5297780)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.08c	nse6	5'UTR	removed	complement(5297734..5297794)	EMBL:AJ002494,EMBL:SPAJ2494		
8650	kmr44	2023-01-12	I	SPAC11E3.09		5'UTR	added	5298715..5298837	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.09		5'UTR	removed	5298656..5298837	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.10		5'UTR	added	5300694..5300781	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.10		5'UTR	removed	5300670..5300781	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.11c		5'UTR	added	complement(5305398..5305667)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.11c		5'UTR	removed	complement(5305398..5305725)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.12		5'UTR	added	5305724..5305837	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.12		5'UTR	removed	5305696..5305837	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.13c		5'UTR	added	complement(5308598..5309045)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.13c		5'UTR	removed	complement(5308598..5309063)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.14		5'UTR	added	5311486..5312419	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.14		5'UTR	removed	5311344..5312419	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11E3.15		5'UTR	added	5314824..5314861	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11E3.15		5'UTR	removed	5314778..5314861	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11G7.01		5'UTR	added	3959749..3959897	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11G7.01		5'UTR	removed	3959727..3959897	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11G7.02		5'UTR	added	3963066..3963322	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11G7.02		5'UTR	removed	3963058..3963322	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11G7.03		5'UTR	added	3966766..3966834	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11G7.03		5'UTR	removed	3966740..3966834	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11G7.04		5'UTR	added	3968996..3969008	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11G7.04		5'UTR	removed	3968932..3969008	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11G7.05c		5'UTR	added	complement(3970790..3971220)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11G7.05c		5'UTR	removed	complement(3970790..3971294)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11G7.06c		5'UTR	added	complement(3973235..3974228)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11G7.06c		5'UTR	removed	complement(3973235..3974699)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11H11.01		5'UTR	added	4775689..4775837	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11H11.01		5'UTR	removed	4775688..4775837	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11H11.02c		5'UTR	added	complement(4778430..4778565)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11H11.02c		5'UTR	removed	complement(4778430..4778622)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC11H11.03c		5'UTR	added	complement(4780250..4780301)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11H11.03c		5'UTR	removed	complement(4780250..4780284)	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	I	SPAC11H11.04		5'UTR	removed	4780224..4780687			
8650	kmr44	2023-01-12	I	SPAC11H11.05c		5'UTR	added	complement(4782274..4782306)			
8650	kmr44	2023-01-12	I	SPAC11H11.06		5'UTR	added	4783022..4783054	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC11H11.06		5'UTR	removed	4783007..4783054	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1250.01		5'UTR	added	complement(5104017..5104177)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1250.01		5'UTR	removed	complement(5104017..5104194)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1250.02		5'UTR	removed	complement(5099987..5100214)			
8650	kmr44	2023-01-12	I	SPAC1250.03		5'UTR	added	complement(5098817..5098827)			
8650	kmr44	2023-01-12	I	SPAC1250.04c		5'UTR	added	5096895..5097112	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1250.04c		5'UTR	removed	5096773..5097112	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1250.05		5'UTR	added	complement(5095811..5095879)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1250.05		5'UTR	removed	complement(5095811..5095925)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1296.02		5'UTR	added	711235..711300	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1296.02		5'UTR	removed	711238..711300	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1296.03c		5'UTR	added	complement(714015..714449)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1296.03c		5'UTR	removed	complement(714015..714070)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1296.04		5'UTR	added	715378..715479	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1296.04		5'UTR	removed	715377..715479	EMBL:SPC05626		
8650	kmr44	2023-01-12	I	SPAC1296.05c		5'UTR	added	complement(717805..717879)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1296.05c		5'UTR	removed	complement(717805..718168)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1296.06		5'UTR	added	719376..719446	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1296.06		5'UTR	removed	719380..719446	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12B10.01c		5'UTR	added	complement(4575442..4575643)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.01c		5'UTR	removed	complement(4575442..4575656)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12B10.02c		5'UTR	added	complement(4576936..4577043)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.02c		5'UTR	removed	complement(4576936..4577002)	EMBL:SPC07227		
8650	kmr44	2023-01-12	I	SPAC12B10.03		5'UTR	added	4578310..4578626	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.03		5'UTR	removed	4578164..4578626	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12B10.04		5'UTR	added	4580785..4580823	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.04		5'UTR	removed	4580656..4580823	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12B10.05		5'UTR	added	4582370..4582377	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.05		5'UTR	removed	4582299..4582377	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12B10.06c		5'UTR	added	complement(4585026..4585171)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.06c		5'UTR	removed	complement(4585026..4585226)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12B10.07		5'UTR	added	4585215..4585254	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.07		5'UTR	removed	4584465..4585254	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12B10.08c		5'UTR	added	complement(4588059..4588423)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.08c		5'UTR	removed	complement(4588059..4588764)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12B10.09		5'UTR	added	4588470..4588486			
8650	kmr44	2023-01-12	I	SPAC12B10.10		5'UTR	added	4590166..4590264	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.10		5'UTR	removed	4590152..4590264	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	I	SPAC12B10.12c		5'UTR	added	complement(4595790..4596095)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.12c		5'UTR	removed	complement(4595790..4596120)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12B10.13		5'UTR	added	4596242..4596438	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.13		5'UTR	removed	4596234..4596438	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12B10.14c		5'UTR	added	complement(4599623..4599876)			
8650	kmr44	2023-01-12	I	SPAC12B10.15c		5'UTR	added	complement(4600707..4600715)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.15c		5'UTR	removed	complement(4600707..4600817)	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	I	SPAC12B10.16c		5'UTR	added	complement(4603222..4603350)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12B10.16c		5'UTR	removed	complement(4603222..4603478)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.01c		5'UTR	added	347112..347194	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.01c		5'UTR	removed	346795..347194	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.02		5'UTR	added	complement(346619..346678)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.02		5'UTR	removed	complement(346619..347735)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.03		5'UTR	added	complement(345130..345171)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.03		5'UTR	removed	complement(345130..345182)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.04		5'UTR	added	complement(341856..342097)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.04		5'UTR	removed	complement(341856..342080)			
8650	kmr44	2023-01-12	I	SPAC12G12.05c		5'UTR	added	338302..338391	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.05c		5'UTR	removed	338286..338391	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.06c		5'UTR	added	336322..336427	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.06c		5'UTR	removed	336308..336427	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.07c		5'UTR	added	334617..334659	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.07c		5'UTR	removed	334615..334659	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.08		5'UTR	added	complement(334337..334564)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.08		5'UTR	removed	complement(334337..334621)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.09		5'UTR	added	complement(332744..332808)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.09		5'UTR	removed	complement(332744..332816)	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	I	SPAC12G12.10		5'UTR	added	complement(329485..329585)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.10		5'UTR	removed	complement(329485..329545)	EMBL:AU009397		
8650	kmr44	2023-01-12	I	SPAC12G12.11c		5'UTR	added	326566..326693	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.11c		5'UTR	removed	326440..326693	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.12		5'UTR	added	complement(325281..325444)			
8650	kmr44	2023-01-12	I	SPAC12G12.13c		5'UTR	added	321805..321923	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.13c		5'UTR	removed	321764..321923	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.14c		5'UTR	added	319807..319973	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.14c		5'UTR	removed	319815..319973	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.15		5'UTR	added	complement(318942..318955)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.15		5'UTR	removed	complement(318942..319185)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.16c		5'UTR	added	315608..315706	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.16c		5'UTR	removed	315394..315706	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC12G12.17		5'UTR	added	333133..333213	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC12G12.17		5'UTR	removed	332838..333213	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1327.01c		5'UTR	added	complement(2208096..2208222)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1327.01c		5'UTR	removed	complement(2208096..2208418)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC139.01c		5'UTR	added	complement(1018876..1019053)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC139.01c		5'UTR	removed	complement(1018876..1019031)	EMBL:AU012553		
8650	kmr44	2023-01-12	I	SPAC139.02c		5'UTR	added	complement(1020575..1020659)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC139.02c		5'UTR	removed	complement(1020575..1020838)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC139.03		5'UTR	added	1021670..1021916	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC139.03		5'UTR	removed	1021695..1021916	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC139.04c		5'UTR	added	complement(1025478..1025503)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC139.04c		5'UTR	removed	complement(1025478..1025903)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC139.05		5'UTR	added	1027992..1028315	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC139.05		5'UTR	removed	1027811..1028315	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC139.06		5'UTR	added	1030220..1030229	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC139.06		5'UTR	removed	1030125..1030229	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1399.01c		5'UTR	added	1851336..1852626	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1399.01c		5'UTR	removed	1851495..1852626	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1399.02		5'UTR	added	complement(1847891..1848145)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1399.02		5'UTR	removed	complement(1847891..1848341)	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	I	SPAC1399.03		5'UTR	added	complement(1843682..1844003)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1399.03		5'UTR	removed	complement(1843682..1843995)	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	I	SPAC1399.05c		5'UTR	added	1838476..1838586	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC1399.05c		5'UTR	removed	1838515..1838586	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC1399.06		5'UTR	removed	complement(1850359..1850881)			
8650	kmr44	2023-01-12	I	SPAC13A11.01c		5'UTR	added	complement(574372..574423)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13A11.01c		5'UTR	removed	complement(574372..574417)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13A11.02c		5'UTR	added	complement(576623..577153)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13A11.02c		5'UTR	removed	complement(576623..577171)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13A11.03		5'UTR	added	578450..578520	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13A11.03		5'UTR	removed	578392..578520	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13A11.04c		5'UTR	added	complement(581391..581480)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13A11.04c		5'UTR	removed	complement(581391..581553)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13A11.05		5'UTR	added	582272..582491	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13A11.05		5'UTR	removed	582273..582491	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13A11.06		5'UTR	removed	585355..585596			
8650	kmr44	2023-01-12	I	SPAC13C5.01c		5'UTR	added	complement(425224..425239)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13C5.01c		5'UTR	removed	complement(425224..425256)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13C5.02		5'UTR	added	425978..426029	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13C5.02		5'UTR	removed	425631..426029	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13C5.03		5'UTR	added	427473..427582	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13C5.03		5'UTR	removed	427350..427582	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13C5.04		5'UTR	added	430090..430129	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13C5.04		5'UTR	removed	430056..430129	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13C5.05c		5'UTR	added	complement(433204..433219)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13C5.05c		5'UTR	removed	complement(433204..433274)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13C5.06c		5'UTR	added	complement(435113..436022)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13C5.06c		5'UTR	removed	complement(435102..435179)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13C5.07		5'UTR	added	436179..436213	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13C5.07		5'UTR	removed	435170..436213	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13D6.01		5'UTR	added	2245735..2245785	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13D6.01		5'UTR	removed	2245497..2245785	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13D6.02c		5'UTR	added	complement(2248483..2248563)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13D6.02c		5'UTR	removed	complement(2248483..2248535)			
8650	kmr44	2023-01-12	I	SPAC13D6.03c		5'UTR	added	complement(2251108..2251179)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13D6.03c		5'UTR	removed	complement(2251108..2251382)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13D6.04c		5'UTR	added	complement(2253190..2253352)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13D6.04c		5'UTR	removed	complement(2253190..2253385)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13D6.05		5'UTR	added	2253383..2253467	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13D6.05		5'UTR	removed	2253359..2253467	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13F5.01c		5'UTR	added	complement(2172096..2172147)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13F5.01c		5'UTR	removed	complement(2172096..2172310)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13F5.02c		5'UTR	added	complement(2173753..2173787)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13F5.02c		5'UTR	removed	complement(2173753..2173796)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13F5.03c		5'UTR	added	complement(2176361..2176572)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13F5.03c		5'UTR	removed	complement(2176361..2177050)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13F5.04c		5'UTR	added	complement(2179483..2179537)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13F5.04c		5'UTR	removed	complement(2179483..2179661)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13F5.05		5'UTR	added	2179909..2180071	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13F5.05		5'UTR	removed	2179175..2180071	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13F5.06c		5'UTR	added	complement(2184377..2184469)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13F5.06c		5'UTR	removed	complement(2184377..2184521)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13F5.07c		5'UTR	removed	complement(2185552..2185990)			
8650	kmr44	2023-01-12	I	SPAC13G6.01c		5'UTR	added	complement(174374..174692)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.01c		5'UTR	removed	complement(174374..174701)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G6.02c		5'UTR	added	complement(175772..175784)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.02c		5'UTR	removed	complement(175772..176655)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G6.03		5'UTR	added	177029..177291	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.03		5'UTR	removed	175890..177291	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G6.04		5'UTR	added	180365..180422	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.04		5'UTR	removed	180272..180422	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G6.05c		5'UTR	added	complement(182195..182238)			
8650	kmr44	2023-01-12	I	SPAC13G6.06c		5'UTR	added	complement(186072..186293)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.06c		5'UTR	removed	complement(186072..186358)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G6.07c		5'UTR	added	complement(187564..187583)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.07c		5'UTR	removed	complement(187564..187683)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G6.08		5'UTR	removed	187701..188376			
8650	kmr44	2023-01-12	I	SPAC13G6.09		5'UTR	added	190257..190321	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.09		5'UTR	removed	190192..190321	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G6.10c		5'UTR	added	complement(193889..194050)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.10c		5'UTR	removed	complement(193889..194053)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G6.11c		5'UTR	added	complement(195583..195634)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.11c		5'UTR	removed	complement(195583..195626)			
8650	kmr44	2023-01-12	I	SPAC13G6.12c		5'UTR	added	complement(198716..199029)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.12c		5'UTR	removed	complement(198716..199051)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G6.14		5'UTR	added	200038..200234	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.14	aps1	5'UTR	removed	200121..200234	EMBL:AU008141		
8650	kmr44	2023-01-12	I	SPAC13G6.15c		5'UTR	added	complement(202979..203280)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G6.15c		5'UTR	removed	complement(202979..203346)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G7.01c		5'UTR	added	complement(2295117..2295282)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G7.01c		5'UTR	removed	complement(2295117..2295220)			
8650	kmr44	2023-01-12	I	SPAC13G7.02c		5'UTR	added	complement(2297754..2297964)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G7.02c		5'UTR	removed	complement(2297754..2297981)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G7.03		5'UTR	added	2298899..2298978	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G7.03		5'UTR	removed	2298875..2298978	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G7.04c		5'UTR	added	complement(2302793..2303370)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G7.04c		5'UTR	removed	complement(2302793..2303411)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G7.05		5'UTR	added	2305149..2305344	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G7.05		5'UTR	removed	2305136..2305344	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G7.06		5'UTR	added	2307524..2307728	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G7.06		5'UTR	removed	2307438..2307728	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G7.07		5'UTR	added	2308983..2309025	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G7.07		5'UTR	removed	2308863..2309025	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G7.08c		5'UTR	added	complement(2311892..2311928)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G7.08c		5'UTR	removed	complement(2311892..2311973)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G7.09c		5'UTR	added	complement(2313026..2313133)	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G7.09c		5'UTR	removed	complement(2313026..2313164)	PMID:21511999		
8650	kmr44	2023-01-12	I	SPAC13G7.10		5'UTR	added	2313649..2313745	PMID:30566651		
8650	kmr44	2023-01-12	I	SPAC13G7.10		5'UTR	removed	2313645..2313745	PMID:21511999		
